Unnamed: 0,Performances,SMILES,Length,ElementTypes
4922,0.901241,[Cu].[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)[O-],47,3.0
4923,0.895385,[Cu].[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)[O-],47,3.0
4924,0.075896,[Cu].[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)[O-],47,3.0
4925,0.198905,[Cu].[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)[O-])C(=O)[O-].c1cc(nc(c1)n1cnnc1)n1cnnc1,77,4.0
4926,0.804624,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)C1=N[C](N[N]1)c1cccnc1,86,4.0
4927,0.770243,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)[C]1N[N]C(=N1)c1ccncc1,86,4.0
4928,0.91815,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,89,4.0
4929,0.208031,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].c1ccc(cn1)[C]1N[N]C(=N1)c1cccnc1,86,4.0
4930,0.289383,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[OH],58,3.0
4931,0.022526,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[O][U][O],63,4.0
4932,0.945568,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],53,3.0
4933,0.77029,[Cu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],53,3.0
4934,0.167654,[Cu].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],41,3.0
4935,0.241124,[Cu].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],41,3.0
4936,0.644975,[Cu].[O-]C(=O)c1c(I)c(I)c(c(c1I)I)C(=O)[O-],43,4.0
4937,0.101316,[Cu].[O-]C(=O)c1c(I)c(I)c(c(c1I)I)C(=O)[O-],43,4.0
4938,0.725939,[Cu].[O-]C(=O)c1c(I)c(C(=O)[O-])c(c(c1I)N)I,43,5.0
4939,0.851612,[Cu].[O-]C(=O)c1c(F)c(F)c(c(c1F)F)C(=O)[O-],43,4.0
4940,1.115227,[Cu].[O-]C(=O)c1c(cccc1C(=O)O)Oc1cccc(c1)C(=O)O.[O-]C(=O)c1c(cccc1C(=O)O)Oc1cccc(c1)C(=O)O.n1ccc(cc1)c1ccncc1,109,4.0
4941,0.877036,[Cu].[O-]C(=O)c1c(C)c(C)c(c(c1C)C)C(=O)[O-],43,3.0
4942,0.887547,[Cu].[O-]C(=O)c1c(C(=O)[O-])c(Cl)c(c(c1Cl)Cl)Cl,47,4.0
4943,0.654785,[Cu].[O-]C(=O)C1=NN=N[N]1.n1ccncc1,34,4.0
4944,0.640897,[Cu].[O-]C(=O)C1=NN=N[N]1.[O-]C(=O)C1=N[N]N=N1.c1ccncn1,55,4.0
4945,0.555686,[Cu].[O-]C(=O)C1=NN=C([CH]1)C(=O)[O-].[O-]C(=O)C1=N[N]C(=C1)C(=O)[O-],69,4.0
4946,0.165315,[Cu].[O-]C(=O)C1=CC=N[N]1.[O-]C(=O)C1=NN=C[CH]1.[O-]C(=O)[C]1C=CN=N1,68,4.0
4947,0.799752,[Cu].[O-]C(=O)C1=CC=N[N]1.[O-]C(=O)C1=NN=C[CH]1.[O-]C(=O)[C]1C=CN=N1,68,4.0
4948,0.913273,[Cu].[O-]C(=O)C1=C[CH]N(C=C1)Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,82,4.0
4949,0.897324,[Cu].[O-]C(=O)C1(CCC1)C(=O)[O-],31,3.0
4950,0.675722,[Cu].[O-]C(=O)C1(CC1)C(=O)[O-],30,3.0
4951,0.966142,[Cu].[O-]C(=O)C=CC=CC(=O)[O-],29,3.0
4952,0.827501,[Cu].[O-]C(=O)C=CC(=O)[O-].n1ccc(cc1)c1nnc(s1)c1ccncc1,54,5.0
4953,0.823977,[Cu].[O-]C(=O)C=CC(=O)[O-],26,3.0
4954,0.927411,[Cu].[O-]C(=O)C(O)(C)C.n1ccc(cc1)CCc1ccncc1,43,4.0
4955,1.027102,[Cu].[O-]C(=O)C(n1cncn1)N1[CH]N=C[N]1,37,4.0
4956,0.38654,[Cu].[O-]C(=O)C(N=Cc1c([O])ccc2c1cccc2)C,40,4.0
4957,0.798605,[Cu].[O-]C(=O)C(c1ccccc1)C(=O)[O-],34,3.0
4958,0.864173,[Cu].[O-]C(=O)C(C(O)C)[N]C(=O)CN,32,4.0
4959,0.906288,[Cu].[O-]C(=O)C(C(C(=O)[O-])(F)F)(F)F,37,4.0
4960,0.371741,[Cu].[O-]C(=O)C(=O)[O-].n1ccc(cc1)SSc1ccncc1,44,5.0
4961,0.324692,[Cu].[O-]C(=O)C(=O)[O-].n1ccc(cc1)c1nnc([nH]1)c1ccncc1,54,4.0
4962,1.100504,[Cu].[O-]C(=O)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,47,5.0
4963,0.728142,[Cu].[O-]C(=O)C(=O)[O-].[O]P(=O)(C(P(=O)([O])[O])(CC1=C[CH]NC=C1)O)O,68,5.0
4964,0.492882,[Cu].[O-]C(=O)C(=O)[O-].[O-]C(=O)CC(C(=O)[O-])[O].[O][U][O],59,4.0
4965,1.404129,[Cu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccncc1.[Pr],46,5.0
4966,1.55166,[Cu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccnc1.[Sm],46,5.0
4967,1.018215,[Cu].[O-]C(=O)C(=O)[O-].[O][U][O],33,4.0
4968,0.73542,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4969,0.657887,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4970,0.639268,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4971,0.608043,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4972,0.508514,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4973,0.833995,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4974,0.450494,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4975,0.809605,[Cu].[O-]C(=O)C(=O)[O-],23,3.0
4976,0.884146,[Cu].[O-]C(=O)C([N]C(=O)CN)C,28,4.0
4977,0.885635,[Cu].[O-]C(=O)C#CC(=O)[O-],26,3.0
4978,0.713076,[Cu].[O-]C(=O)[O-].[O]CCc1ccccn1,32,4.0
4979,1.79004,[Cu].[O-]C(=O)[CH][CH]c1cccnc1,30,4.0
4980,1.514148,[Cu].[O-]C(=O)[CH][CH]c1ccccn1,30,4.0
4981,0.937842,[Cu].[O]C#N.n1ccncc1,20,4.0
4982,0.868276,[Cu].[O]C#N.c1cnc(nc1)c1ncccn1,30,4.0
4983,0.924448,[Cu].[O-][n+]1cccc(c1c1[n+]([O-])cccc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)CCc1ccncc1,78,4.0
4984,0.853864,[Cu].[O-][n+]1cccc(c1c1[n+]([O-])cccc1C(=O)[O-])C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,79,4.0
4985,0.225003,[Cu].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],39,4.0
4986,1.558554,[Cu].[O-][n+]1ccc(cc1)C1=NN=N[N]1.[O-][n+]1ccc(cc1)C1=N[N]N=N1,62,4.0
4987,2.000356,[Cu].[O-][n+]1ccc(cc1)C1=Nc2c([N]1)cccc2,40,4.0
4988,0.587908,[Cu].[O][Mo](O[Cu]O[Mo]([O])([O])[O])([O])[O].n1ccc(cc1)CN1CCN(CC1)Cc1ccncc1,76,5.0
4989,0.936731,[Cu].[O][As]([O])[O].[O].[O][Mo](F)[O],38,5.0
4990,0.744497,[Cu].[O][As]([O])[O].[O].[O][Mo](F)[O],38,5.0
4991,0.017723,[Cu].[O].[V].n1ccncc1,21,5.0
4992,0.751232,[Cu].[O].[V].n1ccncc1,21,5.0
4993,0.864094,[Cu].[O].[V].c1ncn(c1)Cn1cncc1,30,5.0
4994,0.854918,[Cu].[O].[V].c1cnc(nc1)c1ncccn1,31,5.0
4995,0.833887,[Cu].[O].[V],12,3.0
4996,0.868214,[Cu].[O].[V],12,3.0
4997,0.907097,[Cu].[O].[V],12,3.0
4998,0.825661,[Cu].[O].[O][As]([O])[O].[O].[V].c1cnc(nc1)c1ncccn1,51,6.0
4999,1.424746,[Cu].[Nd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccncc1,46,5.0
5000,0.918796,[Cu].[N]1C=NN=N1,16,3.0
5001,0.93663,[Cu].[N]1C=NN=N1,16,3.0
5002,0.28563,[Cu].[N]1C=NN=C1.[O-]C(=O)CC(C(=O)[O-])[NH],43,4.0
5003,0.514365,[Cu].[N]1C=NN=C1.[O].[V],24,5.0
5004,0.621089,[Cu].[N][N][N].n1ccncc1,23,3.0
5005,0.379004,[Cu].[N][N][N].n1ccc(cc1)c1nnc(o1)c1ccncc1,42,4.0
5006,0.879578,[Cu].[N][N][N].n1ccc(cc1)c1ccncc1,33,3.0
5007,0.453722,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,58,3.0
5008,0.485636,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1.n1ccc(cc1)C1=N[N]N=N1,58,3.0
5009,0.474022,[Cu].[N][N][N].n1ccc(cc1)C1=NN=N[N]1,36,3.0
5010,0.398506,[Cu].[N][N][N].n1ccc(cc1)C=Cc1ccncc1,36,3.0
5011,0.349804,[Cu].[N][N][N].c1ccc(nc1)n1cnnc1,32,3.0
5012,0.836416,[Cu].[N][N][N].[O-]C(=O)CN1[CH]C=CC(=C1)c1ccc(cc1)C(=O)[O-],59,4.0
5013,0.219313,[Cu].[N][N][N].[O-]C(=O)c1ncccn1,32,4.0
5014,0.161215,[Cu].[N][N][N].[O-]C(=O)c1ncccn1,32,4.0
5015,0.36442,[Cu].[N][N][N].[O-]C(=O)c1cnccn1,32,4.0
5016,0.259119,[Cu].[N][N][N].[O-]C(=O)c1ccncc1,32,4.0
5017,0.639723,[Cu].[N][N][N].[O-]C(=O)c1cccnc1Cl,34,5.0
5018,0.647023,[Cu].[N][N][N].[O-]C(=O)c1ccc(cc1)N(=O)=O,41,4.0
5019,0.632957,[Cu].[N][N][N].[O-]C(=O)c1ccc(cc1)c1cccnc1,42,4.0
5020,0.588428,[Cu].[N][N][N].[O-]C(=O)c1ccc(cc1)C(F)(F)F,42,5.0
5021,0.384461,[Cu].[N][N][N].[O-]C(=O)c1cc(F)cnc1,35,5.0
5022,0.659466,[Cu].[N][N][N].[O-][n+]1cccc(c1)C1=NN=N[N]1,43,4.0
5023,0.484421,[Cu].[N][N][N].[O-][n+]1cccc(c1)C(=O)[O-],41,4.0
5024,0.658776,[Cu].[N][N][N].[O-][n+]1ccc(cc1)C(=O)[O-],41,4.0
5025,0.533807,[Cu].[N][N][N].[Ni].[O-]C(=O)c1ccncc1,37,5.0
5026,0.439483,[Cu].[N][N][N],14,2.0
5027,0.340904,[Cu].[N][N][N],14,2.0
5028,0.567798,[Cu].[N][N][N],14,2.0
5029,0.54348,[Cu].[N][N][N],14,2.0
5030,0.698851,[Cu].[N][N][N],14,2.0
5031,0.366672,[Cu].[N][N][N],14,2.0
5032,0.724905,[Cu].[N][N][N],14,2.0
5033,0.655286,[Cu].[N][N][N],14,2.0
5034,0.6341,[Cu].[N][N][N],14,2.0
5035,0.458617,[Cu].[N][N][N],14,2.0
5036,0.204866,[Cu].[N][N][N],14,2.0
5037,0.461131,[Cu].[N][N][N],14,2.0
5038,0.624892,[Cu].[N][N][N],14,2.0
5039,0.511061,[Cu].[N][N][N],14,2.0
5040,0.678118,[Cu].[N][N][N],14,2.0
5041,0.440007,[Cu].[N][N][N],14,2.0
5042,0.527575,[Cu].[N][N][N],14,2.0
5043,0.129823,[Cu].[N][N][N],14,2.0
5044,0.666456,[Cu].[N][N][N],14,2.0
5045,0.618928,[Cu].[N][N][N],14,2.0
5046,0.432644,[Cu].[N][N][N],14,2.0
5047,0.641182,[Cu].[N][N][N],14,2.0
5048,0.740028,[Cu].[N][N][N],14,2.0
5049,0.585729,[Cu].[N][N][N],14,2.0
5050,0.577897,[Cu].[N][N][N],14,2.0
5051,0.267484,[Cu].[N][N][N],14,2.0
5052,0.790575,[Cu].[N]([CH]c1ccncc1)[N][CH]c1ccncc1.[O-]C(=O)CCc1ccc(cc1)C(=O)[O-],68,4.0
5053,0.905186,[Cu].[Mo].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],42,4.0
5054,0.901291,[Cu].[Mo].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O],42,4.0
5055,1.853504,[Cu].[Mo].[O-]C(=O)c1cc(cc(c1)N1[CH]N=C[N]1)N1[CH]N=C[N]1.[O],61,5.0
5056,0.725993,[Cu].[Mo].[O].n1ccncc1,22,5.0
5057,0.951686,[Cu].[Mo].[O].n1ccncc1,22,5.0
5058,0.490874,[Cu].[Mo].[O].n1ccc(cc1)Nc1ccncc1,33,5.0
5059,0.687965,[Cu].[Mo].[O].n1ccc(cc1)c1ccncc1,32,5.0
5060,0.922064,[Cu].[Mo].[O].n1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,52,5.0
5061,0.913182,[Cu].[Mo].[O].n1ccc(cc1)c1cc(cc(c1)c1ccncc1)c1ccncc1,52,5.0
5062,0.977141,[Cu].[Mo].[O].c1ccncn1,22,5.0
5063,0.845269,[Cu].[Mo].[O].c1ccc(cn1)c1cccnc1,32,5.0
5064,0.891664,[Cu].[Mo].[O].[O][Te][O].[O],28,4.0
5065,0.216821,[Cu].[Mo].[O],13,3.0
5066,0.648732,[Cu].[Mo].[O],13,3.0
5067,0.736787,[Cu].[Mo].[O],13,3.0
5068,1.252824,[Cu].[Mo].[O],13,3.0
5069,0.699377,[Cu].[Li].[O-]C(=O)CCP(=O)([O])[O],34,5.0
5070,1.413734,[Cu].[La].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ccncc1,46,5.0
5071,1.50956,[Cu].[La].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccnc1,46,5.0
5072,1.335477,[Cu].[K].[O]c1cccc2c1nccc2,26,5.0
5073,0.732518,[Cu].[Hg].[S]C#N,16,5.0
5074,0.936289,[Cu].[Gd].[O-]C(=O)CNCC(=O)[O-],31,5.0
5075,0.634356,[Cu].[Gd].[O-]C(=O)c1ccccc1.[O-]C(=O)c1ccccn1,45,5.0
5076,0.93408,[Cu].[Er].[O-]C(=O)CNCC(=O)[O-],31,5.0
5077,1.238523,[Cu].[Er].[O-]C(=O)c1ccncc1,27,5.0
5078,0.935057,[Cu].[Dy].[O-]C(=O)CNCC(=O)[O-],31,5.0
5079,1.599341,[Cu].[Dy].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cccnc1,46,5.0
5080,0.994949,[Cu].[Cu]O[W]123O[W]45([O])O[W]6(O2)(O[Cu])O[W]27(O[W]8(O1)([O])O[W]1([O])(O2)O[W]29(O[W](O5)(O[W]5(O4)(O[W](O3)(O8)([O])O[W](O5)(O1)([O])O9)[O])([O])O[W](O6)(O7)([O])O2)[O])[O].n1ccc(cc1)c1ccncc1,196,5.0
5081,0.028929,[Cu].[Cu]Br.[Cu][Cu](Br)(Br)[Cu].[N]1C=NN=C1,44,4.0
5082,0.940987,[Cu].[Cu][Cu].[O]P(=O)(C(P(=O)([O])[O])(Cc1cccnc1)O)[O],55,5.0
5083,0.246942,[Cu].[Cu][Cu].[O-]C=O,21,3.0
5084,0.68144,[Cu].[Cu][Cu].[O-]C(=O)c1nccnc1C(=O)[O-],40,4.0
5085,0.873972,[Cu].[Cu][Cu].[O-]C(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,49,4.0
5086,0.025721,[Cu].[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Se][O].[O],68,4.0
5087,0.834682,[Cu].[Cu][Cu].[O-]C(=O)C.c1ccc(cc1)c1cnc(o1)c1ccc(cc1)c1ncc(o1)c1ccccc1,71,4.0
5088,0.452835,[Cu].[Cu][Cu].[O-]C(=O)C,24,3.0
5089,2.269751,[Cu].[Cu][Cu](N1[N]C=N[CH]1)(I)I,32,4.0
5090,1.279289,[Cu].[Cu][Cu](I)I.n1ccc(cc1)C1=NN=C([N]1)c1ccncc1,49,4.0
5091,1.640215,[Cu].[Cu][Cu]([Cu](I)(I)[Cu])(I)I.c1ccc(cn1)C1=NN=N[N]1,55,4.0
5092,3.083626,[Cs].[O]c1ccccc1,16,3.0
5093,1.765689,[Cs].[O-]C(=O)CN1C(=O)c2cccc3c2c(C1=O)ccc3,42,4.0
5094,2.815563,[Cs].[O-]C(=O)c1cccnc1c1ncccc1C(=O)[O-],39,4.0
5095,2.696738,[Cs].[O-]C(=O)c1cccc(=O)[nH]1,29,4.0
5096,3.802006,[Cs].[O-]C(=O)c1c(F)cc(cc1F)F.OC(=O)c1c(F)cc(cc1F)F,51,4.0
5097,2.975789,[Cs].[O-]C(=O)c1[nH]c(cc(=O)c1)C(=O)[O-],40,4.0
5098,2.965124,[Cs].[O-]C(=O)C=CC(=O)O,23,3.0
5099,4.152707,[Cs].[O-]C(=O)C(CC(=O)O)(CC(=O)O)O.[O-]C(=O)C(CC(=O)O)(CC(=O)O)O,64,3.0
5100,0.976332,[Cs].[O-][N+]1C=C(N(=O)=O)C(=O)C(=C1)N(=O)=O,44,4.0
5101,1.304812,[Cs].[Ni].[O-]C=O,17,4.0
5102,1.866634,[Cs].[Mn].[O-]C=O,17,4.0
5103,1.535518,[Cr][Cr].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-],68,4.0
5104,2.357885,[Cr].[O].[Zn],13,3.0
5105,2.463736,[Cr].[Nd].[O-]C(=O)c1ccncc1.[O],31,5.0
5106,2.11857,[Cr].[K].[O-]C(=O)CN(C(C)(C)C)CC(=O)[O-],40,5.0
5107,0.354127,[Cr].[K].[O-]C(=O)c1cccc(n1)C(=O)[O-],37,5.0
5108,2.42947,[Cr].[Gd].[O-]C(=O)c1ccncc1.[O],31,5.0
5109,0.23283,[CoH].[O-]C(=O)c1cc(C(=O)[O-])c(cc1[O])[O],42,3.0
5110,1.071221,[CoH].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],42,3.0
5111,0.551767,[Co]O[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1cc(nc(c1)c1ccncc1)c1ccncc1,86,4.0
5112,1.059868,[Co][Co].[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-].n1ccncc1,52,4.0
5113,0.70183,[Co][Co].[O-]C(=O)C1CCCCC1C(=O)[O-],35,3.0
5114,0.460565,[Co][Co].[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,67,4.0
5115,0.900583,[Co][Co].[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1,91,5.0
5116,0.496952,[Co][Co].[O-]C(=O)c1ccc(cc1)n1c(C)nnc1c1cccc(c1)C(=O)[O-],57,4.0
5117,0.518466,[Co][Co].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,97,5.0
5118,0.453984,[Co][Co].[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].c1ccc(nc1)NCc1ccc(cc1)CNc1ccccn1,101,5.0
5119,0.980385,[Co][Co].[O-]C(=O)C1CCC(CC1)C(=O)[O-],37,3.0
5120,0.397374,[Co][Co].[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,72,4.0
5121,0.44859,[Co][Co].[O-]C(=O)c1cc(cc(c1)c1ccncc1)C(=O)[O-],47,4.0
5122,0.399156,[Co][Co].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cncnc1,47,4.0
5123,0.671341,[Co].n1ccncc1,13,3.0
5124,0.626367,[Co].n1ccncc1,13,3.0
5125,1.241561,[Co].n1ccc(cc1)COc1ccc(cc1)OCc1ccncc1,37,4.0
5126,0.267986,[Co].n1ccc(cc1)CCc1ccncc1,25,3.0
5127,0.623766,[Co].n1ccc(cc1)CCc1ccncc1,25,3.0
5128,0.599255,[Co].n1ccc(cc1)c1ccncc1,23,3.0
5129,0.816951,[Co].n1ccc(cc1)c1ccncc1,23,3.0
5130,0.41733,[Co].n1ccc(cc1)c1ccncc1,23,3.0
5131,1.247434,[Co].n1ccc(cc1)c1ccncc1,23,3.0
5132,0.890189,[Co].n1ccc(cc1)c1cc(nc(c1)c1ccccn1)c1ccccn1,43,3.0
5133,0.907393,[Co].n1ccc(cc1)C1=NN=C([N]1)c1ccccn1,36,3.0
5134,0.145195,[Co].n1ccc(cc1)C=Nc1cccc2c1cccc2N=Cc1ccncc1,43,3.0
5135,0.214375,[Co].n1ccc(cc1)C=Cc1ccncc1,26,3.0
5136,0.126945,[Co].n1ccc(cc1)[N][N]c1ccncc1,29,3.0
5137,0.511904,[Co].n1ccc(cc1)[N][N]c1ccncc1,29,3.0
5138,1.159822,[Co].n1cc([nH]c1)c1cc(cc(c1)c1[nH]cnc1)c1[nH]cnc1,49,3.0
5139,0.304607,[Co].c1ncn(c1)c1ccc(cc1)n1cncc1,31,3.0
5140,0.406736,[Co].c1ncn(c1)c1ccc(cc1)n1cncc1,31,3.0
5141,0.537887,[Co].c1cnc(nc1)c1ncccn1,23,3.0
5142,0.702997,[Co].c1ccc2c(c1)N=C[N]2,23,3.0
5143,1.083075,[Co].c1ccc2c(c1)n(cn2)c1ccc(cc1)n1cnc2c1cccc2,45,3.0
5144,0.934047,[Co].c1ccc2c(c1)c(n1cncc1)c1c(c2n2cncc2)cccc1,45,3.0
5145,0.951516,[Co].c1ccc(cn1)CN=Cc1ccc(cc1)C=NCc1cccnc1,41,3.0
5146,0.256729,[Co].c1ccc(cn1)c1cc(cc(n1)c1cccnc1)c1ccc(cc1)c1cc(nc(c1)c1cccnc1)c1cccnc1,73,3.0
5147,0.811386,[Co].c1ccc(cn1)C=NCCN=Cc1cccnc1,31,3.0
5148,1.262317,[Co].c1cc(cc(c1)n1cncc1)n1cncc1,31,3.0
5149,0.982862,[Co].[S]C#N,11,4.0
5150,0.49507,[Co].[S]C#N,11,4.0
5151,0.766726,[Co].[S]C#N,11,4.0
5152,0.241304,[Co].[O]S(=O)(=O)[O].n1ccc(cc1)CCc1ccncc1,41,5.0
5153,0.347771,[Co].[O]S(=O)(=O)[O].c1ncn(c1)c1ccc(s1)n1cncc1,46,5.0
5154,0.48486,[Co].[O]S(=O)(=O)[O].c1nc2c([nH]1)cc1c(c2)[nH]cn1,49,5.0
5155,1.003048,[Co].[O]S(=O)(=O)[O].c1ccc2c(c1)n(cn2)Cn1cnc2c1cccc2,52,5.0
5156,0.420332,[Co].[O]P(=O)c1ccccc1,21,4.0
5157,0.673632,[Co].[O]P(=O)(CN(CP(=O)([O])[O])CP(=O)([O])[O])[O].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,86,5.0
5158,0.930194,[Co].[O]P(=O)(Cc1ccncc1)[O],27,5.0
5159,0.764633,[Co].[O]P(=O)(Cc1ccc(cc1)c1ccc(cc1)CP(=O)(O)[O])O,49,4.0
5160,0.75237,[Co].[O]P(=O)(c1cccnc1)[O],26,5.0
5161,0.5504,[Co].[O]P(=O)(c1ccc(s1)P(=O)(O)[O])O.n1ccc(cc1)c1ccncc1,55,6.0
5162,0.488893,[Co].[O]C(c1ccccc1)C(=O)[O-],28,3.0
5163,0.452378,[Co].[O-]C(=O)CSc1nnc(s1)SCC(=O)[O-].n1ccc(cc1)CCc1ccncc1,57,5.0
5164,0.86656,[Co].[O-]C(=O)CSC1=Nc2c([N]1)cccc2,34,5.0
5165,0.514373,[Co].[O-]C(=O)COCC(=O)[O-],26,3.0
5166,1.175467,[Co].[O-]C(=O)COc1cc(cc(c1)C(=O)O)C(=O)[O-],43,3.0
5167,0.377241,[Co].[O-]C(=O)Cn1cnnn1,22,4.0
5168,0.36648,[Co].[O-]C(=O)Cn1cnnn1,22,4.0
5169,1.049344,[Co].[O-]C(=O)CN1C=CN([CH]1)CC(=O)[O-],38,4.0
5170,0.227876,[Co].[O-]C(=O)CN(Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-])CC(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,81,4.0
5171,0.414239,[Co].[O-]C(=O)CCn1c(=O)n(CCC(=O)[O-])c(=O)n(c1=O)CCC(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,87,4.0
5172,0.461927,[Co].[O-]C(=O)CCCCCCC(=O)[O-].n1ccc(cc1)c1ccncc1,48,4.0
5173,0.956888,[Co].[O-]C(=O)CCCCC(=O)[O-],27,3.0
5174,1.246909,[Co].[O-]C(=O)CCCCC(=O)[O-],27,3.0
5175,0.945958,[Co].[O-]C(=O)CCCC(=O)[O-],26,3.0
5176,0.491447,[Co].[O-]C(=O)CCC(C(=O)[O-])(C)C.n1ccc(cc1)CCc1ccncc1,53,4.0
5177,0.444964,[Co].[O-]C(=O)Cc1ccccc1C(=O)[O-].n1ccc(cc1)C=Cc1ccncc1,54,4.0
5178,0.403499,[Co].[O-]C(=O)Cc1ccc(cc1)n1cnnc1.[O-]C=O,40,4.0
5179,0.473894,[Co].[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].n1ccc(cc1)c1ccncc1,54,4.0
5180,1.223964,[Co].[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,64,4.0
5181,0.873334,[Co].[O-]C(=O)Cc1ccc(cc1)CC(=O)[O-],35,3.0
5182,0.223908,[Co].[O-]C(=O)CC(C(=O)[O-])N.n1ccc(cc1)C=Cc1ccncc1,50,4.0
5183,0.099878,[Co].[O-]C(=O)CC(C(=O)[O-])(C)C.[OH],36,3.0
5184,0.750685,[Co].[O-]C(=O)CC(=O)[O-],24,3.0
5185,0.671755,[Co].[O-]C(=O)c1ncccc1C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,58,4.0
5186,1.061877,[Co].[O-]C(=O)c1cncn1C,22,4.0
5187,0.317199,[Co].[O-]C(=O)c1ccncc1.[O]P(=O)([O])[O],39,5.0
5188,0.345448,[Co].[O-]C(=O)c1ccncc1,22,4.0
5189,0.342645,[Co].[O-]C(=O)c1ccncc1,22,4.0
5190,0.571235,[Co].[O-]C(=O)c1ccncc1,22,4.0
5191,0.125815,[Co].[O-]C(=O)c1ccnc(c1)C(=O)[O-].[OH],38,4.0
5192,0.562117,[Co].[O-]C(=O)c1cccnc1,22,4.0
5193,0.32121,[Co].[O-]C(=O)c1ccccc1c1ccccc1C(=O)[O-].n1ccc(cc1)C=Cc1cc(C=Cc2ccncc2)cc(c1)C=Cc1ccncc1,87,4.0
